area_code,area_name,area_unit,dimension,dimension_value,population_base,population
E12000001,North East,Region,ethnicity,Asian or Asian British: Bangladeshi,published,10493
E12000001,North East,Region,ethnicity,Asian or Asian British: Chinese,published,12139
E12000001,North East,Region,ethnicity,Asian or Asian British: Indian,published,17499
E12000001,North East,Region,ethnicity,Asian or Asian British: Pakistani,published,18433
E12000001,North East,Region,ethnicity,"Black, Black British, Caribbean or African",published,17917
E12000001,North East,Region,ethnicity,"Black, Black British, Caribbean or African: African",published,15354
E12000001,North East,Region,ethnicity,"Black, Black British, Caribbean or African: Any other Black, Black British or Caribbean background",published,1067
E12000001,North East,Region,ethnicity,"Black, Black British, Caribbean or African: Caribbean",published,1500
E12000001,North East,Region,ethnicity,Mixed or multiple ethnic groups,published,17400
E12000001,North East,Region,ethnicity,Mixed or multiple ethnic groups: Any other Mixed or multiple ethnic background,published,5024
E12000001,North East,Region,ethnicity,Mixed or multiple ethnic groups: White and Asian,published,6080
E12000001,North East,Region,ethnicity,Mixed or multiple ethnic groups: White and Black African,published,2761
E12000001,North East,Region,ethnicity,Mixed or multiple ethnic groups: White and Black Caribbean,published,3537
E12000001,North East,Region,ethnicity,Other ethnic group,published,18355
E12000001,North East,Region,ethnicity,Other ethnic group: Any other ethnic group,published,11840
E12000001,North East,Region,ethnicity,Other ethnic group: Arab,published,6516
E12000001,North East,Region,ethnicity,White,published,1995708
E12000001,North East,Region,ethnicity,White: Any other White background,published,42448
E12000001,North East,Region,ethnicity,"White: English, Welsh, Scottish, Northern Irish or British",published,1942058
E12000001,North East,Region,ethnicity,White: Gypsy or Irish Traveller,published,1705
E12000001,North East,Region,ethnicity,White: Irish,published,7921
E12000001,North East,Region,ethnicity,White: Roma,published,1577
E12000001,North East,Region,gender,All,published,2217968
E12000001,North East,Region,gender,Female,published,1142317
E12000001,North East,Region,gender,Male,published,1075651
E12000002,North West,Region,age_group,18 to 24,published,673033
E12000002,North West,Region,age_group,18 to 64,published,4653678
E12000002,North West,Region,age_group,25 to 44,published,2063930
E12000002,North West,Region,age_group,45 to 64,published,1916715
E12000002,North West,Region,age_group,65 and above,published,1456178
E12000002,North West,Region,age_group,65 to 74,published,746948
E12000002,North West,Region,age_group,75 to 84,published,524301
E12000002,North West,Region,age_group,85 and above,published,184929
E12000002,North West,Region,age_group,All,published,6109856
E12000002,North West,Region,ethnicity,All,published,5854206
E12000002,North West,Region,ethnicity,Asian or Asian British,published,431093
E12000002,North West,Region,ethnicity,Asian or Asian British: Any other Asian background,published,46692
E12000002,North West,Region,ethnicity,Asian or Asian British: Bangladeshi,published,39412
E12000002,North West,Region,ethnicity,Asian or Asian British: Chinese,published,44027
E12000002,North West,Region,ethnicity,Asian or Asian British: Indian,published,104800
E12000002,North West,Region,ethnicity,Asian or Asian British: Pakistani,published,196162
E12000002,North West,Region,ethnicity,"Black, Black British, Caribbean or African",published,116633
E12000002,North West,Region,ethnicity,"Black, Black British, Caribbean or African: African",published,84811
E12000002,North West,Region,ethnicity,"Black, Black British, Caribbean or African: Any other Black, Black British or Caribbean background",published,9490
E12000002,North West,Region,ethnicity,"Black, Black British, Caribbean or African: Caribbean",published,22333
E12000002,North West,Region,ethnicity,Mixed or multiple ethnic groups,published,85029
E12000002,North West,Region,ethnicity,Mixed or multiple ethnic groups: Any other Mixed or multiple ethnic background,published,21633
E12000002,North West,Region,ethnicity,Mixed or multiple ethnic groups: White and Asian,published,22375
E12000002,North West,Region,ethnicity,Mixed or multiple ethnic groups: White and Black African,published,14636
E12000002,North West,Region,ethnicity,Mixed or multiple ethnic groups: White and Black Caribbean,published,26386
E12000002,North West,Region,ethnicity,Other ethnic group,published,76546
E12000002,North West,Region,ethnicity,Other ethnic group: Any other ethnic group,published,48312
E12000002,North West,Region,ethnicity,Other ethnic group: Arab,published,28234
E12000002,North West,Region,ethnicity,White,published,5144905
E12000002,North West,Region,ethnicity,White: Any other White background,published,207674
E12000002,North West,Region,ethnicity,"White: English, Welsh, Scottish, Northern Irish or British",published,4869456
E12000002,North West,Region,ethnicity,White: Gypsy or Irish Traveller,published,3887
E12000002,North West,Region,ethnicity,White: Irish,published,58117
E12000002,North West,Region,ethnicity,White: Roma,published,5769
E12000002,North West,Region,gender,All,published,6109856
E12000002,North West,Region,gender,Female,published,3134531
E12000002,North West,Region,gender,Male,published,2975325
E12000003,Yorkshire and The Humber,Region,age_group,18 to 24,published,500270
E12000003,Yorkshire and The Humber,Region,age_group,18 to 64,published,3396303
E12000003,Yorkshire and The Humber,Region,age_group,25 to 44,published,1487933
E12000003,Yorkshire and The Humber,Region,age_group,45 to 64,published,1408100
E12000003,Yorkshire and The Humber,Region,age_group,65 and above,published,1095556
E12000003,Yorkshire and The Humber,Region,age_group,65 to 74,published,558850
E12000003,Yorkshire and The Humber,Region,age_group,75 to 84,published,394265
E12000003,Yorkshire and The Humber,Region,age_group,85 and above,published,142441
E12000003,Yorkshire and The Humber,Region,age_group,All,published,4491859
E12000003,Yorkshire and The Humber,Region,ethnicity,All,published,4333128
E12000003,Yorkshire and The Humber,Region,ethnicity,Asian or Asian British,published,336036
E12000003,Yorkshire and The Humber,Region,ethnicity,Asian or Asian British: Any other Asian background,published,37071
E12000003,Yorkshire and The Humber,Region,ethnicity,Asian or Asian British: Bangladeshi,published,18624
E12000003,Yorkshire and The Humber,Region,ethnicity,Asian or Asian British: Chinese,published,24820
E12000003,Yorkshire and The Humber,Region,ethnicity,Asian or Asian British: Indian,published,62504
E12000003,Yorkshire and The Humber,Region,ethnicity,Asian or Asian British: Pakistani,published,193021
E12000003,Yorkshire and The Humber,Region,ethnicity,"Black, Black British, Caribbean or African",published,82282
E12000003,Yorkshire and The Humber,Region,ethnicity,"Black, Black British, Caribbean or African: African",published,55405
E12000003,Yorkshire and The Humber,Region,ethnicity,"Black, Black British, Caribbean or African: Any other Black, Black British or Caribbean background",published,6847
E12000003,Yorkshire and The Humber,Region,ethnicity,"Black, Black British, Caribbean or African: Caribbean",published,20030
E12000003,Yorkshire and The Humber,Region,ethnicity,Mixed or multiple ethnic groups,published,58273
E12000003,Yorkshire and The Humber,Region,ethnicity,Mixed or multiple ethnic groups: Any other Mixed or multiple ethnic background,published,13655
E12000003,Yorkshire and The Humber,Region,ethnicity,Mixed or multiple ethnic groups: White and Asian,published,16937
E12000003,Yorkshire and The Humber,Region,ethnicity,Mixed or multiple ethnic groups: White and Black African,published,6581
E12000003,Yorkshire and The Humber,Region,ethnicity,Mixed or multiple ethnic groups: White and Black Caribbean,published,21099
E12000003,Yorkshire and The Humber,Region,ethnicity,Other ethnic group,published,55122
E12000003,Yorkshire and The Humber,Region,ethnicity,Other ethnic group: Any other ethnic group,published,38579
E12000003,Yorkshire and The Humber,Region,ethnicity,Other ethnic group: Arab,published,16543
E12000003,Yorkshire and The Humber,Region,ethnicity,White,published,3801411
E12000003,Yorkshire and The Humber,Region,ethnicity,White: Any other White background,published,168004
E12000003,Yorkshire and The Humber,Region,ethnicity,"White: English, Welsh, Scottish, Northern Irish or British",published,3599390
E12000003,Yorkshire and The Humber,Region,ethnicity,White: Gypsy or Irish Traveller,published,3916
E12000003,Yorkshire and The Humber,Region,ethnicity,White: Irish,published,23919
E12000003,Yorkshire and The Humber,Region,ethnicity,White: Roma,published,6183
E12000003,Yorkshire and The Humber,Region,gender,All,published,4491859
E12000003,Yorkshire and The Humber,Region,gender,Female,published,2309784
E12000003,Yorkshire and The Humber,Region,gender,Male,published,2182075
E12000004,East Midlands,Region,age_group,18 to 24,published,435123
E12000004,East Midlands,Region,age_group,18 to 64,published,3025341
E12000004,East Midlands,Region,age_group,25 to 44,published,1301322
E12000004,East Midlands,Region,age_group,45 to 64,published,1288896
E12000004,East Midlands,Region,age_group,65 and above,published,1005693
E12000004,East Midlands,Region,age_group,65 to 74,published,507828
E12000004,East Midlands,Region,age_group,75 to 84,published,369240
E12000004,East Midlands,Region,age_group,85 and above,published,128625
E12000004,East Midlands,Region,age_group,All,published,4031034
E12000004,East Midlands,Region,ethnicity,All,published,3889263
E12000004,East Midlands,Region,ethnicity,Asian or Asian British,published,295039
E12000004,East Midlands,Region,ethnicity,Asian or Asian British: Any other Asian background,published,34404
E12000004,East Midlands,Region,ethnicity,Asian or Asian British: Bangladeshi,published,14059
E12000004,East Midlands,Region,ethnicity,Asian or Asian British: Chinese,published,19258
E12000004,East Midlands,Region,ethnicity,Asian or Asian British: Indian,published,179620
E12000004,East Midlands,Region,ethnicity,Asian or Asian British: Pakistani,published,47698
E12000004,East Midlands,Region,ethnicity,"Black, Black British, Caribbean or African",published,94326
E12000004,East Midlands,Region,ethnicity,"Black, Black British, Caribbean or African: African",published,58835
E12000004,East Midlands,Region,ethnicity,"Black, Black British, Caribbean or African: Any other Black, Black British or Caribbean background",published,8449
E12000004,East Midlands,Region,ethnicity,"Black, Black British, Caribbean or African: Caribbean",published,27041
E12000004,East Midlands,Region,ethnicity,Mixed or multiple ethnic groups,published,58922
E12000004,East Midlands,Region,ethnicity,Mixed or multiple ethnic groups: Any other Mixed or multiple ethnic background,published,13838
E12000004,East Midlands,Region,ethnicity,Mixed or multiple ethnic groups: White and Asian,published,14480
E12000004,East Midlands,Region,ethnicity,Mixed or multiple ethnic groups: White and Black African,published,6207
E12000004,East Midlands,Region,ethnicity,Mixed or multiple ethnic groups: White and Black Caribbean,published,24397
E12000004,East Midlands,Region,ethnicity,Other ethnic group,published,44774
E12000004,East Midlands,Region,ethnicity,Other ethnic group: Any other ethnic group,published,35978
E12000004,East Midlands,Region,ethnicity,Other ethnic group: Arab,published,8795
E12000004,East Midlands,Region,ethnicity,White,published,3396201
E12000004,East Midlands,Region,ethnicity,White: Any other White background,published,208704
E12000004,East Midlands,Region,ethnicity,"White: English, Welsh, Scottish, Northern Irish or British",published,3153182
E12000004,East Midlands,Region,ethnicity,White: Gypsy or Irish Traveller,published,3151
E12000004,East Midlands,Region,ethnicity,White: Irish,published,25757
E12000004,East Midlands,Region,ethnicity,White: Roma,published,5410
E12000004,East Midlands,Region,gender,All,published,4031034
E12000004,East Midlands,Region,gender,Female,published,2065950
E12000004,East Midlands,Region,gender,Male,published,1965084
E12000005,West Midlands,Region,age_group,18 to 24,published,527235
E12000005,West Midlands,Region,age_group,18 to 64,published,3668310
E12000005,West Midlands,Region,age_group,25 to 44,published,1624740
E12000005,West Midlands,Region,age_group,45 to 64,published,1516335
E12000005,West Midlands,Region,age_group,65 and above,published,1167649
E12000005,West Midlands,Region,age_group,65 to 74,published,580918
E12000005,West Midlands,Region,age_group,75 to 84,published,426569
E12000005,West Midlands,Region,age_group,85 and above,published,160162
E12000005,West Midlands,Region,age_group,All,published,4835959
E12000005,West Midlands,Region,ethnicity,All,published,4657522
E12000005,West Midlands,Region,ethnicity,Asian or Asian British,published,561551
E12000005,West Midlands,Region,ethnicity,Asian or Asian British: Any other Asian background,published,62779
E12000005,West Midlands,Region,ethnicity,Asian or Asian British: Bangladeshi,published,50250
E12000005,West Midlands,Region,ethnicity,Asian or Asian British: Chinese,published,26895
E12000005,West Midlands,Region,ethnicity,Asian or Asian British: Indian,published,213865
E12000005,West Midlands,Region,ethnicity,Asian or Asian British: Pakistani,published,207762
E12000005,West Midlands,Region,ethnicity,"Black, Black British, Caribbean or African",published,188695
E12000005,West Midlands,Region,ethnicity,"Black, Black British, Caribbean or African: African",published,95431
E12000005,West Midlands,Region,ethnicity,"Black, Black British, Caribbean or African: Any other Black, Black British or Caribbean background",published,18049
E12000005,West Midlands,Region,ethnicity,"Black, Black British, Caribbean or African: Caribbean",published,75217
E12000005,West Midlands,Region,ethnicity,Mixed or multiple ethnic groups,published,85900
